credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
0,0.143,252.28,11.08214255,8.22,667,4650.0,13081,83.9,5,0,0,0,0,0,0,1,0,0
0,0.1284,773.22,11.49276357,22.77,712,5280.041667,29716,80.5,4,0,0,0,0,1,0,0,0,0
0,0.1221,186.57,10.91508846,4.36,702,11070.04167,6788,26.7,5,1,1,0,1,0,0,0,0,0
0,0.0932,319.47,11.00209984,19.58,757,10950.0,164974,24.6,0,0,0,0,1,0,0,0,0,0
0,0.1947,479.66,11.42954386,24.4,662,6030.041667,58439,70.8,9,0,0,0,0,1,0,0,0,0
0,0.1568,350.02,11.22524339,8.83,677,1050.0,9700,36.7,2,0,0,1,0,0,0,1,0,0
0,0.1474,538.78,11.15625052,24.89,672,6390.041667,67901,79.6,2,0,0,1,1,0,0,0,0,0
0,0.1189,397.97,11.28978191,19.63,722,8910.041667,36719,61.5,4,0,0,0,1,0,0,0,0,0
0,0.1695,534.41,11.48600638,5.02,677,780.0416667,1513,30.9,1,0,0,0,0,1,0,0,0,0
0,0.1253,138.89,10.16600565,22.7,677,8970.041667,27535,54.4,1,0,0,1,0,0,0,0,0,1
0,0.1284,268.95,10.81977828,22.22,697,7440.041667,49391,90.3,2,0,0,1,0,0,0,0,0,0
0,0.1379,340.76,10.858999,21.99,682,3030.041667,6641,31.6,4,0,0,1,0,1,0,0,0,0
0,0.1474,207.23,10.6454249,22.17,702,4590.041667,17295,74.5,8,0,0,0,0,1,0,0,0,0
0,0.1505,277.53,10.89858946,14.91,667,6122.041667,26814,57.7,5,5,0,0,0,0,0,0,0,0
0,0.16,235.56,10.94022444,21.53,727,5951.0,9007,33.2,9,0,0,0,0,1,0,0,0,0
0,0.1189,265.32,11.00209984,19.52,702,4891.041667,83434,69.0,3,0,0,0,0,1,0,0,0,0
0,0.1505,329.57,10.96301245,12.31,707,10140.0,25506,98.9,4,0,0,0,0,1,0,0,0,0
0,0.1221,183.24,10.23981692,5.53,722,1800.0,4405,23.4,5,0,0,0,0,1,0,0,0,0
0,0.1095,392.57,13.01700286,8.49,737,5130.0,224090,40.1,3,0,0,0,0,0,0,0,0,1
0,0.1474,103.62,10.1266311,14.16,712,6420.041667,7162,44.8,8,0,0,0,0,0,0,1,0,0
0,0.1347,182.34,10.10659165,23.36,692,1470.0,3039,50.6,5,0,0,0,0,1,0,0,0,0
0,0.1347,169.62,10.12647109,9.65,687,1860.0,6608,60.1,4,0,0,0,0,1,0,0,0,0
0,0.1505,374.67,11.33857208,12.79,697,5370.041667,26598,97.1,6,0,0,1,1,0,0,0,0,0
0,0.1537,139.39,10.08580911,18.35,682,870.0416667,1272,38.5,0,0,0,0,0,0,0,0,0,0
0,0.1695,178.14,10.16585182,2.91,667,1290.041667,8136,36.5,7,0,0,0,0,0,0,0,0,0
0,0.1726,250.49,10.37349118,12.26,667,2520.0,26726,98.3,4,0,0,1,0,0,0,0,0,1
0,0.1253,334.67,11.64395373,15.39,722,11010.0,141532,97.2,0,0,0,0,0,1,0,0,0,0
0,0.1379,511.14,12.68233167,9.98,722,9960.041667,13739,67.7,7,0,0,0,0,0,0,0,0,0
0,0.1474,241.76,10.48010092,19.38,672,3810.041667,6907,51.9,5,0,0,0,0,1,0,0,0,0
0,0.08,282.03,11.51292546,23.9,777,6660.041667,212878,5.8,2,0,0,0,1,0,0,0,0,0
0,0.1347,169.62,9.392661929,9.9,697,1110.0,2905,25.5,4,0,0,1,0,1,0,0,0,0
0,0.1663,532.05,11.64395373,21.95,672,5250.041667,107611,89.1,6,0,0,1,0,0,0,0,0,0
0,0.167,426.02,11.26446411,9.62,672,3849.958333,7672,78.3,7,0,0,0,1,0,0,0,0,0
0,0.1189,497.46,11.40756495,17.11,712,8040.0,96473,48.1,1,0,0,0,0,0,0,1,0,0
0,0.1316,337.71,11.15625052,19.7,692,4110.041667,27200,69.2,4,0,0,1,0,1,0,0,0,0
0,0.1316,189.12,10.49127422,22.6,712,5393.041667,40553,82.0,1,0,0,1,1,0,0,0,0,0
0,0.1505,520.37,10.59663473,12.42,677,3006.041667,8193,33.6,5,0,0,0,0,1,0,0,0,0
0,0.1253,267.73,10.81977828,21.29,697,3060.041667,34938,59.6,4,1,0,0,0,0,0,0,1,0
0,0.16,175.79,10.66886237,13.12,682,810.0416667,2754,34.4,2,0,0,0,0,0,0,0,0,0
0,0.1284,336.18,10.84642022,21.64,712,3000.041667,10227,92.1,4,0,0,1,0,1,0,0,0,0
0,0.1505,173.46,10.71441777,9.52,697,1057.0,4840,35.6,2,0,0,0,0,0,1,0,0,0
0,0.1474,518.06,11.25803322,22.42,687,9600.041667,2009,19.9,5,0,0,0,0,1,0,0,0,0
0,0.1189,497.46,10.69648007,17.65,727,3150.041667,5665,26.6,4,0,0,1,0,0,0,0,0,1
0,0.1284,294.16,11.56171563,18.01,682,3210.0,112549,82.7,0,0,0,0,1,0,0,0,0,0
0,0.1347,407.08,11.46167427,17.36,702,3210.0,30250,35.9,4,1,0,0,0,1,0,0,0,0
0,0.1442,412.6,10.80972795,13.79,717,5010.041667,2976,96.0,4,0,0,0,0,1,0,0,0,0
0,0.1126,123.24,11.22524339,11.6,712,5550.0,10673,21.4,4,0,0,0,0,0,0,0,0,1
0,0.1568,210.01,11.35040654,7.85,677,1380.041667,3735,66.7,6,0,0,0,0,0,0,0,0,0
0,0.1379,511.14,11.22524339,14.64,712,3780.041667,1914,32.4,7,0,0,0,0,0,0,0,0,1
0,0.16,84.38,11.15625052,0.93,702,721.0,2024,14.6,1,0,0,0,0,0,0,0,0,1
0,0.1189,397.97,11.35040654,7.31,722,4380.0,29669,56.8,5,0,0,1,0,0,0,0,0,1
0,0.1189,497.46,11.22524339,19.17,717,5940.041667,125642,82.2,0,1,0,1,0,1,0,0,0,0
0,0.1158,495.21,11.69524702,14.65,732,9990.041667,182274,48.9,0,1,0,0,0,1,0,0,0,0
0,0.1347,101.77,11.00209984,17.68,692,4860.041667,198,3.1,4,2,0,0,0,1,0,0,0,0
0,0.1853,546.27,11.98292909,11.27,677,5438.0,15814,83.2,6,0,0,0,1,0,0,0,0,0
0,0.1821,507.62,11.2708539,16.45,662,4531.041667,95801,82.8,7,0,0,1,0,0,1,0,0,0
0,0.1947,295.18,10.76896908,18.18,667,7920.041667,11537,98.6,5,0,1,1,0,1,0,0,0,0
0,0.16,168.76,11.00209984,13.8,667,3600.0,9761,54.2,6,0,1,1,0,0,0,1,0,0
0,0.1568,336.02,10.30895266,10.12,672,1920.041667,9611,40.6,5,0,0,1,0,1,0,0,0,0
0,0.1474,345.37,11.00209984,7.6,682,5940.041667,32153,63.3,5,2,0,0,0,1,0,0,0,0
0,0.1821,362.59,10.91501573,13.46,687,2610.0,3802,9.0,9,0,0,0,0,0,0,1,0,0
0,0.1284,336.18,11.54248427,2.9,722,2250.0,10338,23.3,5,0,0,0,1,0,0,0,0,0
0,0.1442,275.07,11.06272446,5.65,707,2400.041667,3606,43.4,6,0,0,0,0,0,0,0,0,0
0,0.2011,260.53,10.30895266,10.44,667,540.0416667,6402,80.0,4,0,1,1,0,1,0,0,0,0
0,0.0963,385.14,11.28978191,7.41,767,11764.0,199390,23.2,1,0,0,0,0,0,0,0,0,0
0,0.1695,890.68,12.20607265,4.33,762,13170.0,12352,17.1,9,0,0,0,0,0,0,0,0,1
0,0.1379,204.46,11.58524613,12.02,682,4350.0,48818,72.1,4,1,0,0,0,0,0,0,0,0
0,0.1347,508.84,11.26446411,6.71,717,3720.0,20490,86.1,4,0,0,0,0,1,0,0,0,0
0,0.1411,342.29,11.28983191,9.34,692,4860.041667,30585,79.6,4,0,0,0,0,1,0,0,0,0
0,0.1758,539.13,10.65725935,9.91,677,931.0416667,18208,51.0,3,0,0,0,0,1,0,0,0,0
0,0.1758,345.05,10.96819829,23.11,677,3540.041667,4656,27.1,8,0,0,0,0,0,0,0,0,0
0,0.1916,551.05,11.51292546,2.96,717,7770.0,5212,13.2,10,1,0,1,1,0,0,0,0,0
0,0.1316,270.17,10.77895629,4.42,707,5130.0,5684,83.6,5,0,1,1,0,0,0,0,0,1
0,0.1411,171.15,10.12679109,5.62,682,2250.0,4974,24.6,5,0,0,0,0,0,0,0,0,0
0,0.1663,532.05,10.727663,4.45,677,7410.041667,14625,54.2,6,0,0,1,0,0,1,0,0,0
0,0.0932,127.79,11.51292546,10.78,737,2310.041667,116648,15.6,1,0,0,0,0,0,0,1,0,0
0,0.1568,315.02,10.20359214,8.53,682,1567.0,8052,57.1,5,0,0,0,0,0,0,0,0,0
0,0.1537,174.24,10.95954023,18.99,677,1590.041667,8310,52.3,5,0,0,0,0,0,0,0,0,0
0,0.1221,333.15,11.62621844,7.02,732,4830.0,12279,36.4,5,0,0,0,0,1,0,0,0,0
0,0.1411,483.49,11.15625052,19.05,692,3960.041667,34491,44.8,4,0,0,0,1,0,0,0,0,0
0,0.1505,693.83,11.04611673,6.68,717,2283.0,7657,21.2,7,0,0,0,0,0,0,0,0,1
0,0.1884,109.74,10.30895266,23.36,662,1590.041667,2994,99.8,5,0,0,1,0,1,0,0,0,0
0,0.1347,54.28,12.61153775,6.72,677,7680.0,27197,46.6,4,1,0,0,0,0,0,0,0,0
0,0.1411,171.15,10.6454249,13.71,692,4650.041667,1064,11.1,5,1,1,0,0,0,0,0,0,0
0,0.1411,143.77,11.08312668,14.24,682,6930.0,17126,81.6,5,0,0,0,0,1,0,0,0,0
0,0.1189,72.97,10.30895266,17.0,717,2042.041667,1243,12.9,4,1,0,0,0,0,0,0,0,0
0,0.1726,178.93,10.09410791,3.27,697,690.0416667,2526,32.4,2,0,0,0,0,0,0,0,0,0
0,0.16,105.48,9.998615898,13.2,677,1170.0,1270,70.6,4,0,0,0,0,0,0,0,0,0
0,0.1253,281.12,10.81977828,9.53,717,3870.041667,53243,71.8,4,0,0,0,0,0,0,0,0,0
0,0.1884,182.89,11.38509209,4.57,687,630.0416667,1897,29.2,1,0,0,0,0,0,1,0,0,0
0,0.1379,170.38,10.1266311,22.18,692,4320.041667,5040,45.2,5,0,1,0,0,1,0,0,0,0
0,0.1411,684.58,11.54034606,4.34,727,3750.0,92549,51.6,6,0,0,0,0,0,0,0,0,0
0,0.1461,206.86,10.91508846,18.98,717,5254.0,2725,38.9,7,0,1,0,0,0,0,1,0,0
0,0.1474,103.62,9.852194258,2.21,702,815.9583333,915,20.3,0,0,0,0,0,0,0,0,0,0
0,0.1663,88.68,10.48391386,1.51,707,690.0416667,946,15.8,0,0,0,1,0,0,0,0,0,0
0,0.1695,342.02,11.21187442,15.24,667,3901.041667,3491,64.6,7,0,2,0,0,0,0,1,0,0
0,0.1537,69.7,9.998797732,3.22,702,1050.041667,2503,27.5,0,0,0,0,0,0,0,0,0,0
0,0.1474,66.49,9.287301413,20.33,687,930.0416667,1909,14.0,2,0,0,0,0,0,0,0,0,0
0,0.1568,700.04,11.87756858,12.61,737,5310.041667,116893,62.4,8,0,0,0,0,1,0,0,0,0
0,0.1947,332.07,10.48574786,12.27,662,3450.041667,434,72.3,7,0,0,0,0,1,0,0,0,0
0,0.1442,343.83,10.81977828,22.22,702,5070.041667,5558,23.9,4,0,1,1,0,1,0,0,0,0
0,0.1411,136.92,10.81985828,9.96,677,3330.0,10046,77.3,4,0,0,0,0,1,0,0,0,0
0,0.1663,99.32,9.61580548,16.48,667,1020.041667,6399,50.0,1,0,0,0,0,0,0,0,1,0
0,0.1695,213.77,10.46310334,4.8,692,840.0,6030,27.9,5,0,0,0,0,0,0,0,0,0
0,0.1568,210.01,10.81977828,5.64,742,4350.0,9400,25.8,9,0,0,0,0,0,0,0,0,0
0,0.1442,375.63,10.6454249,19.29,692,1500.0,2216,11.5,4,0,0,0,0,1,0,0,0,0
0,0.1442,240.68,11.51292546,3.18,732,4830.0,15222,44.5,6,0,0,0,0,0,0,0,0,1
0,0.0963,513.51,13.01700286,9.66,777,6780.041667,255805,20.5,2,0,0,0,0,0,0,1,0,0
0,0.1411,71.89,9.998797732,0.0,727,870.0,312,4.2,3,0,0,0,0,0,0,0,1,0
0,0.1505,312.23,10.43399815,16.45,682,2640.0,11614,66.0,6,0,0,0,0,1,0,0,0,0
0,0.1284,504.27,10.59663473,22.71,717,7140.0,60267,60.6,0,0,0,0,0,0,1,0,0,0
0,0.179,216.6,10.81977828,6.6,677,900.0,3433,79.8,1,0,0,0,1,0,0,0,0,0
0,0.1695,267.21,10.59653473,21.57,672,1079.958333,3132,78.3,2,0,0,0,0,0,0,0,1,0
0,0.1379,302.42,11.37939407,24.99,692,2640.958333,122464,87.7,1,0,0,0,1,0,0,0,0,0
0,0.1568,210.01,11.40756495,8.28,667,3719.958333,13841,44.9,5,1,0,0,0,0,0,0,0,0
0,0.1347,118.73,9.61580548,17.28,727,930.0,0,0.0,0,0,0,1,0,0,0,0,1,0
0,0.1632,335.48,11.08220409,9.43,712,1919.958333,7081,39.1,8,0,0,0,0,0,0,0,0,0
0,0.1663,287.31,10.91501573,22.71,667,6071.0,16194,84.8,5,0,0,1,0,1,0,0,0,0
0,0.1221,239.87,10.27505111,15.77,722,5370.0,15557,24.5,4,0,0,0,1,0,0,0,0,0
0,0.1347,376.55,10.96819829,21.27,737,8069.958333,37589,72.0,7,0,0,1,0,0,0,0,0,1
0,0.1663,336.97,11.12732181,9.25,682,839.9583333,3050,24.2,3,0,0,0,0,0,0,0,0,0
0,0.16,175.79,11.51292546,22.22,672,4769.958333,37335,55.7,6,0,0,0,0,0,0,0,1,0
0,0.1505,291.41,11.22524339,7.12,687,2010.0,7,0.2,5,0,0,0,0,1,0,0,0,0
0,0.1411,82.15,10.858999,11.28,677,1559.958333,7718,65.4,4,0,0,0,1,0,0,0,0,0
0,0.1537,522.7,11.35035948,4.04,702,9180.958333,12415,47.6,7,0,0,0,1,0,0,0,0,0
0,0.1663,177.35,9.852194258,17.68,662,2639.958333,679,18.9,6,0,0,1,0,0,1,0,0,0
0,0.2011,91.19,9.305650552,3.16,667,570.0,242,9.7,6,0,0,0,0,0,0,0,1,0
0,0.1726,35.79,9.903487553,3.0,682,570.0,1131,49.2,0,0,0,0,0,0,0,0,0,0
0,0.1758,170.73,9.61580548,11.68,707,1650.0,0,0.0,9,0,0,0,0,0,0,0,0,0
0,0.179,541.5,11.46163217,0.8,687,779.9583333,3118,52.0,3,0,0,0,0,1,0,0,0,0
0,0.1568,280.02,11.39639165,12.08,677,7170.0,22187,45.5,6,0,0,0,0,0,0,0,0,0
0,0.1442,85.96,9.852194258,24.0,672,2520.0,5475,48.8,4,0,0,0,0,1,0,0,0,0
0,0.179,541.5,11.14186178,17.17,702,5129.958333,608,5.7,8,0,0,1,0,1,0,0,0,0
0,0.1411,171.15,10.03120068,22.76,717,1080.0,362,8.4,2,0,0,1,0,1,0,0,0,0
0,0.1221,799.56,12.20609265,17.97,722,6720.0,351453,95.1,0,0,0,1,0,0,0,0,0,0
0,0.1284,201.71,11.35040654,12.16,707,3600.0,24364,63.8,4,0,0,0,0,0,0,1,0,0
0,0.1505,503.03,10.07693653,5.75,697,2820.0,3695,46.2,6,0,1,1,0,1,0,0,0,0
0,0.1568,350.02,11.87756858,1.26,692,4956.0,11105,43.5,7,2,0,0,0,0,0,0,0,0
0,0.1379,340.76,11.13453063,13.82,707,14550.0,56903,54.2,5,1,0,0,0,0,0,0,0,0
0,0.1347,576.69,10.96280446,22.32,717,3359.958333,4583,73.9,5,0,0,0,0,1,0,0,0,0
0,0.2011,65.14,9.903487553,2.4,667,540.0,806,17.1,5,0,0,0,0,0,0,0,0,1
0,0.1411,85.58,10.25765937,7.37,732,779.9583333,0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.1474,207.23,10.2646524,1.34,707,902.0,1185,19.4,1,0,0,0,0,0,0,0,0,0
0,0.1947,184.49,9.210340372,0.0,682,541.0,0,0.0,0,0,0,0,0,0,1,0,0,0
0,0.1726,53.68,9.586582621,5.27,687,2309.958333,2308,69.9,8,0,0,0,0,0,0,0,0,0
0,0.1253,240.96,10.81977828,0.6,717,5010.0,1306,14.4,5,0,0,0,0,0,0,0,0,1
0,0.1916,293.9,10.57704408,13.19,677,869.9583333,634,42.3,3,0,0,1,0,0,0,0,0,1
0,0.1632,670.96,10.6359516,17.16,692,1680.0,10022,24.7,6,0,0,0,0,0,0,0,0,0
0,0.1284,504.27,11.40756495,4.29,727,6000.0,19601,56.2,4,0,0,0,0,0,0,0,0,1
0,0.1726,715.69,11.35040654,17.08,727,5249.958333,28268,53.9,9,0,0,1,0,0,0,0,0,1
0,0.16,87.9,8.672999643,5.13,672,930.0,727,72.7,3,0,0,0,0,0,0,0,0,0
0,0.1821,184.02,10.08580911,6.85,672,809.9583333,5204,86.7,0,0,0,0,0,1,0,0,0,0
0,0.1537,348.47,11.1420067,11.01,687,5370.0,10631,35.3,6,0,0,0,0,0,0,0,0,0
0,0.1505,520.37,10.66886237,11.58,687,2850.0,4490,43.6,4,0,0,1,0,0,0,1,0,0
0,0.1379,425.95,11.15625052,16.73,697,8549.958333,74042,41.9,1,2,0,0,0,0,0,0,0,1
0,0.1758,898.55,10.91508846,3.56,697,1109.958333,5341,24.0,5,0,0,1,0,0,0,0,1,0
0,0.16,116.02,10.75790288,0.89,662,2669.958333,113,8.7,4,2,0,0,0,0,0,0,0,0
0,0.1632,352.26,11.57119437,2.9,707,4799.958333,726,1.0,8,0,0,0,0,0,0,1,0,0
0,0.16,175.79,9.952277717,14.0,682,869.9583333,6348,52.0,2,0,0,0,0,0,0,0,1,0
0,0.1568,42.01,10.59663473,20.58,662,1440.0,1498,78.8,4,0,0,0,1,0,0,0,0,0
0,0.1347,118.73,10.14643373,24.24,692,2249.958333,2146,13.1,4,0,0,0,0,1,0,0,0,0
0,0.08,338.43,11.55214618,16.13,792,8370.0,186072,17.9,0,0,0,0,0,0,0,0,0,0
0,0.1695,178.14,10.81977828,20.86,667,4829.958333,8652,80.1,7,1,1,0,0,1,0,0,0,0
0,0.1663,514.32,11.35977429,23.01,667,7140.0,22720,86.1,4,1,0,1,0,1,0,0,0,0
0,0.1537,871.16,12.03765399,0.61,707,7230.0,4066,46.3,4,0,1,0,0,0,0,0,0,1
0,0.1474,552.59,11.39863632,3.63,732,5549.958333,15306,51.2,7,0,0,0,0,1,0,0,0,0
0,0.1474,48.36,10.20359214,3.42,682,2880.0,124,41.3,5,0,0,1,0,0,0,0,0,0
0,0.1758,790.73,12.26434155,20.46,667,5249.958333,40604,65.0,4,0,0,1,0,1,0,0,0,0
0,0.0768,262.01,11.8493977,14.2,712,5640.0,164861,35.2,0,0,0,0,0,0,0,0,0,0
0,0.0768,374.29,11.22524339,20.74,727,3090.0,94064,57.6,0,0,0,0,0,0,0,0,0,0
0,0.1284,251.3,9.952277717,16.17,702,2760.0,27216,58.5,0,0,0,0,0,1,0,0,0,0
0,0.1442,412.6,11.22524339,15.31,692,5742.0,13084,89.0,4,0,1,0,0,1,0,0,0,0
0,0.1474,34.54,11.03488966,1.49,702,1080.0,1914,44.5,0,0,0,1,0,0,0,0,0,0
0,0.1442,515.74,11.77535127,12.82,697,4139.958333,20761,71.1,5,0,0,0,0,1,0,0,0,0
0,0.2011,735.06,13.30468493,14.39,672,7620.0,952013,99.0,6,0,0,0,0,0,0,0,0,1
0,0.1505,329.57,11.69524702,7.3,672,3150.0,3951,16.5,4,0,0,0,0,0,0,0,0,1
0,0.1632,127.13,9.798127037,1.13,702,690.0,707,17.7,0,0,0,0,0,0,0,1,0,0
0,0.0737,279.41,10.71441777,15.95,737,5071.0,4964,47.7,4,0,0,0,0,0,0,0,0,0
0,0.1474,518.06,11.22524339,15.49,677,2430.0,7151,45.0,4,0,0,0,0,0,0,0,0,0
0,0.1347,339.23,11.28978191,14.2,692,4560.0,126402,68.9,2,0,0,0,1,0,0,0,0,0
0,0.1284,168.09,10.81977828,8.66,737,4169.958333,0,0.0,6,0,0,1,0,0,1,0,0,0
0,0.2011,130.27,10.81977828,15.65,672,600.0,390,26.0,4,0,0,1,0,0,0,0,0,0
0,0.1663,115.28,8.987196821,6.3,707,660.0,0,0.0,2,0,0,0,0,0,0,0,0,1
0,0.1695,249.39,10.59653473,11.22,682,1080.0,6246,29.4,6,0,0,0,0,0,0,0,0,0
0,0.1474,259.03,9.903487553,15.54,692,1320.0,3642,30.3,5,0,0,0,0,1,0,0,0,0
0,0.1316,185.74,9.952277717,19.2,677,10898.0,9369,76.2,4,0,0,0,0,0,0,0,0,0
0,0.1979,370.57,11.90496755,11.58,662,722.0,3823,26.3,2,0,0,0,0,0,0,0,0,1
0,0.1474,435.17,11.15625052,18.77,687,2130.0,2680,11.8,5,0,0,0,0,0,0,1,0,0
0,0.0963,224.66,10.1266311,21.36,732,7409.958333,11786,60.4,4,0,0,0,0,0,1,0,0,0
0,0.16,70.32,10.1266311,18.72,687,3660.0,3811,15.6,8,0,0,0,0,0,1,0,0,0
0,0.1379,204.46,10.59663473,0.3,722,1036.0,1472,6.1,1,0,0,0,0,0,0,0,0,0
0,0.1505,180.4,10.12647109,5.95,692,2279.958333,225,5.0,4,0,0,0,0,0,0,0,1,0
0,0.1316,149.44,11.26446411,15.83,697,3359.958333,38558,64.7,4,0,0,0,0,0,0,1,0,0
0,0.0963,208.62,10.82774645,14.81,737,3840.0,3633,9.1,4,0,0,0,0,1,0,0,0,0
0,0.1853,233.08,9.809176873,0.99,667,1050.0,6758,90.1,0,0,0,0,0,1,0,0,0,0
0,0.2011,186.09,10.96819829,11.01,677,1559.958333,0,0.0,8,0,0,0,0,0,1,0,0,0
0,0.1347,271.39,11.25161265,7.84,697,3990.0,6700,45.0,4,0,0,0,0,1,0,0,0,0
0,0.1663,212.82,11.37939407,9.17,662,4529.958333,6155,35.1,4,0,0,0,0,1,0,0,0,0
0,0.1758,74.58,9.903487553,18.36,677,665.0,661,44.1,4,0,0,1,0,1,0,0,0,0
0,0.1474,863.42,11.69524702,24.18,697,3900.0,311616,80.2,3,0,0,0,0,0,0,1,0,0
0,0.1505,131.83,10.55059079,12.19,712,1589.958333,639,6.8,5,0,0,0,0,0,0,0,0,1
0,0.1095,147.22,11.06663836,7.52,732,3600.0,1596,22.2,4,0,0,1,0,0,0,1,0,0
0,0.1284,336.18,10.83958091,20.0,702,2760.0,10639,54.6,5,0,0,0,0,1,0,0,0,0
0,0.0768,405.48,10.73630972,23.64,712,3240.0,58996,55.7,3,0,0,1,0,0,0,0,0,0
0,0.1411,246.45,10.4341158,19.91,702,1800.0,4009,27.3,7,0,0,0,0,1,0,0,0,0
0,0.1442,859.57,12.54254488,5.58,737,7890.0,290291,82.9,1,0,0,0,0,0,0,0,0,0
0,0.1316,185.74,10.59653473,20.79,687,1619.958333,42411,67.7,2,0,0,0,0,1,0,0,0,0
0,0.1126,164.32,11.21182037,17.94,717,4290.0,260,7.6,4,0,1,0,0,0,0,0,0,0
0,0.1284,141.2,10.73639668,18.37,702,1889.958333,2215,41.8,5,0,0,0,1,0,0,0,0,0
0,0.1158,184.88,11.19821472,3.4,712,4079.958333,5266,9.0,4,0,0,0,0,0,0,0,0,0
0,0.1221,266.52,11.31260693,6.03,712,6780.0,11754,41.0,5,0,1,0,0,0,1,0,0,0
0,0.1347,288.35,10.21464198,20.0,687,1740.0,8537,30.7,5,0,0,0,0,0,0,0,0,0
0,0.1316,135.09,9.852194258,24.25,682,1680.0,15360,56.5,4,0,0,1,0,0,1,0,0,0
0,0.1347,220.5,10.13399909,19.44,722,5999.958333,25283,99.1,0,0,0,0,1,0,0,0,0,0
0,0.1565,160.07,11.15625052,14.31,682,4339.0,82586,43.6,2,0,0,0,1,0,0,0,0,0
0,0.1884,146.31,10.86513399,17.16,682,3449.958333,1682,39.1,10,0,0,0,0,0,0,0,0,0
0,0.1442,330.08,11.08214255,17.34,687,6029.958333,10754,32.6,5,0,0,1,0,1,0,0,0,0
0,0.0932,223.63,10.95954023,22.04,737,11819.95833,125743,32.9,0,0,0,0,0,1,0,0,0,0
0,0.16,210.95,10.45966888,15.62,662,2580.0,829,69.1,4,0,0,1,0,0,0,0,0,0
0,0.1316,168.86,10.68464561,14.15,677,5370.0,43075,70.7,1,0,0,1,0,0,0,0,0,0
0,0.1316,135.09,10.49127422,3.67,677,3870.0,1048,49.9,4,0,0,0,0,0,0,0,0,0
0,0.1221,333.15,11.15619338,15.82,707,5314.0,107643,81.0,3,0,0,0,0,0,1,0,0,0
0,0.1316,540.33,12.67608877,1.72,722,3749.958333,66442,93.7,4,0,0,0,0,1,0,0,0,0
0,0.1316,363.03,11.35040654,7.45,702,7019.958333,16652,12.2,4,1,0,0,0,0,0,0,0,0
0,0.1253,174.03,11.15625052,9.48,692,2790.0,4096,48.2,4,1,0,0,0,0,0,0,0,0
0,0.1442,137.54,10.59663473,22.32,707,7409.958333,12121,89.8,7,1,0,1,0,1,0,0,0,0
0,0.1095,107.96,11.28616287,23.17,722,4680.0,31890,48.1,4,0,0,0,1,0,0,0,0,0
0,0.1284,268.95,11.21187442,13.83,722,4770.0,4505,25.3,5,0,0,0,0,0,0,0,0,0
0,0.1253,502.0,11.08214255,14.7,722,3510.0,39458,38.0,5,0,0,0,0,0,0,0,0,0
0,0.1253,361.44,11.35040654,1.37,732,4559.958333,3532,18.1,5,0,0,0,0,0,0,0,0,1
0,0.1158,79.24,10.1266311,19.54,727,3210.0,268,26.8,5,0,0,0,0,0,0,0,0,0
0,0.1442,464.17,11.69524702,23.39,682,6719.958333,107404,54.5,4,0,0,1,0,0,0,0,0,1
0,0.1474,690.74,12.01609788,12.38,682,3990.0,16244,59.5,5,0,0,1,0,1,0,0,0,0
0,0.1474,103.62,11.03495418,22.08,662,4919.958333,25277,77.8,5,0,0,0,0,0,0,0,0,0
0,0.1379,85.19,10.49127422,19.0,707,3180.0,8035,96.8,5,0,0,0,0,0,0,0,0,0
0,0.1347,210.32,11.47210347,7.13,707,5987.958333,12616,78.2,5,0,0,0,1,0,0,0,0,0
0,0.1379,238.53,10.9331784,22.28,732,4740.0,3205,47.1,8,0,0,0,0,0,0,0,0,0
0,0.1739,35.85,10.1266311,3.02,672,1422.0,1559,97.4,4,0,0,0,0,0,1,0,0,0
0,0.1411,239.61,10.81977828,21.67,677,6329.958333,60550,95.4,3,0,0,1,0,1,0,0,0,0
0,0.1411,102.69,9.392661929,5.1,672,10289.95833,256,4.2,4,0,0,0,0,1,0,0,0,0
0,0.1442,326.64,10.95080655,15.07,672,4771.0,8333,52.7,5,0,1,1,1,0,0,0,0,0
0,0.1537,167.27,11.23848862,12.77,672,3749.958333,14063,68.6,7,0,0,1,1,0,0,0,0,0
0,0.1253,602.4,11.51292546,3.66,717,4079.958333,12220,76.8,5,0,0,1,0,1,0,0,0,0
0,0.1253,267.73,10.91508846,16.25,717,5549.958333,55821,95.8,0,0,0,1,1,0,0,0,0,0
0,0.1253,742.95,11.75981679,20.61,717,8730.0,54294,72.4,4,0,0,0,0,1,0,0,0,0
0,0.0768,31.2,11.75978554,14.31,792,6540.0,167381,0.0,0,0,0,0,0,0,1,0,0,0
0,0.1347,220.5,10.57131693,17.69,727,1199.958333,0,0.0,5,0,0,0,0,0,0,0,1,0
0,0.1095,163.57,11.51292546,11.27,727,4926.958333,5572,13.9,4,0,0,0,0,0,0,0,1,0
0,0.1347,149.26,10.54534144,19.11,672,4139.958333,2166,54.1,4,0,0,0,0,0,1,0,0,0
0,0.1189,99.5,10.75790288,24.59,702,6659.958333,62265,68.5,1,0,1,1,0,1,0,0,0,0
0,0.1189,49.75,10.26548829,16.29,692,3809.958333,5906,44.4,4,0,0,0,0,0,1,0,0,0
